target_id	length	eff_length	est_counts	tpm
CPERKG00000004798.1	1518	1307.13	495.233	5.12259
CPERKG00000004799.1	4542	4331.13	3434.77	10.7224
CPERKG00000004800.1	1449	1238.13	58014	633.528
CPERKG00000004801.1	1590	1379.13	2487	24.382
CPERKG00000004802.1	831	620.19	1618	35.2737
CPERKG00000004803.1	858	647.125	2698	56.3704
CPERKG00000004804.1	4397	4186.13	1267.9	4.09515
CPERKG00000004804.2	4308	4097.13	590.313	1.94805
CPERKG00000004805.1	1509	1298.13	89.7887	0.935195
CPERKG00000004806.1	2325	2114.13	37	0.236629
CPERKG00000004807.1	1835	1624.13	699	5.81909
CPERKG00000004808.1	2110	1899.13	1438	10.2377
CPERKG00000004809.1	7353	7142.13	12757	24.1501
CPERKG00000004810.1	6336	6125.13	2000.99	4.417
CPERKG00000004811.1	2124	1913.13	2162.01	15.2796
CPERKG00000004812.1	3100	2889.13	1180	5.52221
CPERKG00000004813.1	2007	1796.13	0	0
CPERKG00000004814.1	1607	1396.13	247748	2399.29
CPERKG00000004815.1	1767	1556.13	747	6.49043
CPERKG00000004816.1	2492	2281.13	66.5218	0.394287
CPERKG00000004816.2	2574	2363.13	477.478	2.7319
CPERKG00000004817.1	861	650.125	7996	166.293
CPERKG00000004818.1	675	465.269	2803	81.4548
CPERKG00000004819.1	1965	1754.13	1340	10.3286
CPERKG00000004820.1	1813	1602.13	642	5.41796
CPERKG00000004821.1	908	697.125	554	10.7447
CPERKG00000004822.1	1986	1775.13	845	6.43613
CPERKG00000004823.1	264	99.728	5300	718.549
CPERKG00000004824.1	3395	3184.13	3279	13.9235
CPERKG00000004825.1	2349	2138.13	3124	19.7549
CPERKG00000004826.1	2572	2361.13	1794	10.2731
CPERKG00000004827.1	3988	3777.13	978	3.50086
CPERKG00000004828.1	1787	1576.13	9857	84.5574
CPERKG00000004829.1	1914	1703.13	2453	19.4737
CPERKG00000004830.1	2084	1873.13	6529	47.1278
CPERKG00000004831.1	597	388.947	1743	60.5905
CPERKG00000004832.1	1581	1370.13	1186	11.7037
CPERKG00000004833.1	3037	2826.13	1242	5.94193
CPERKG00000004834.1	1518	1307.13	2023	20.9255
CPERKG00000004835.1	1369	1158.13	27	0.315214
CPERKG00000004836.1	2879	2668.13	807	4.08945
CPERKG00000004837.1	1938	1727.13	270	2.11367
CPERKG00000004838.1	3327	3116.13	805	3.49284
CPERKG00000004839.1	1950	1739.13	794	6.17287
CPERKG00000004840.1	1385	1174.13	2524	29.0651
CPERKG00000004841.1	903	692.125	2499	48.8179
CPERKG00000004842.1	1484	1273.13	592	6.28707
CPERKG00000004843.1	1237	1026.13	1597	21.0427
CPERKG00000004844.1	1324	1113.13	24943	302.972
CPERKG00000004845.1	2872	2661.13	2137	10.8577
CPERKG00000004846.1	1089	878.125	624	9.60783
CPERKG00000004847.1	960	749.125	2105	37.9922
CPERKG00000004848.1	1079	868.125	103526	1612.37
CPERKG00000004849.1	489	286.998	124374	5859.34
CPERKG00000004850.1	3710	3499.13	1875	7.24501
CPERKG00000004851.1	1208	997.125	9025	122.376
CPERKG00000004852.1	687	477.127	2357	66.7917
CPERKG00000004853.1	1585	1374.13	1755	17.2682
CPERKG00000004854.1	1113	902.125	590	8.84265
CPERKG00000004855.1	624	415.099	818	26.644
CPERKG00000004856.1	2291	2080.13	862	5.60293
CPERKG00000004857.1	2291	2080.13	8538.89	55.5021
CPERKG00000004858.1	2671	2460.13	1190.34	6.542
CPERKG00000004859.1	2563	2352.13	1455.25	8.36519
CPERKG00000004860.1	1484	1273.13	14137	150.136
CPERKG00000004861.1	2139	1928.13	430	3.0153
CPERKG00000004862.1	2092	1881.13	306	2.19938
CPERKG00000004863.1	2143	1932.13	8320	58.2218
CPERKG00000004864.1	3201	2990.13	1186	5.36281
CPERKG00000004865.1	1374	1163.13	448	5.20774
CPERKG00000004866.1	825	614.19	14615	321.731
CPERKG00000004867.1	3141	2930.13	4259	19.6525
CPERKG00000004868.1	1530	1319.13	1248	12.7916
CPERKG00000004869.1	2722	2511.13	977	5.26046
CPERKG00000004870.1	1350	1139.13	344	4.08305
CPERKG00000004871.1	607	398.591	95	3.2225
CPERKG00000004872.1	5837	5626.13	575	1.38183
CPERKG00000004873.1	2560	2349.13	1598	9.19746
CPERKG00000004874.1	1587	1376.13	541	5.31541
CPERKG00000004875.1	1796	1585.13	4158	35.4665
CPERKG00000004876.1	2651	2440.13	12176	67.4668
CPERKG00000004877.1	1788	1577.13	553	4.74085
CPERKG00000004878.1	1130	919.125	5652	83.1428
CPERKG00000004879.1	3548	3337.13	1495	6.05712
CPERKG00000004880.1	1814	1603.13	637	5.37241
CPERKG00000004881.1	633	423.973	218	6.9521
CPERKG00000004882.1	6085	5874.13	14879	34.2474
CPERKG00000004883.1	1287	1076.13	405	5.0885
CPERKG00000004884.1	952	741.125	33078	603.455
CPERKG00000004885.1	1783	1572.13	2310	19.8665
CPERKG00000004886.1	1233	1022.13	1529	20.2256
CPERKG00000004887.1	468	267.422	2102	106.276
CPERKG00000004888.1	2518	2307.13	1479	8.66751
CPERKG00000004889.1	1176	965.125	7033	98.5268
CPERKG00000004890.1	1426	1215.13	11329	126.057
CPERKG00000004891.1	1493	1282.13	32636	344.163
CPERKG00000004892.1	3068	2857.13	2017	9.54496
CPERKG00000004893.1	3707	3496.13	1270	4.9115
CPERKG00000004894.1	801	590.19	9751	223.385
CPERKG00000004895.1	1858	1647.13	9225	75.7246
CPERKG00000004896.1	1652	1441.13	24742	232.13
CPERKG00000004897.1	1277	1066.13	14537	184.359
CPERKG00000004898.1	7787	7576.13	1528.35	2.72756
CPERKG00000004899.1	519	314.052	346.645	14.9239
CPERKG00000004900.1	4969	4758.13	1107	3.14564
CPERKG00000004901.1	2133	1922.13	0	0
CPERKG00000004902.1	2849	2638.13	40	0.205004
CPERKG00000004903.1	732	521.63	1817	47.0967
CPERKG00000004904.1	1656	1445.13	539	5.0429
CPERKG00000004905.1	1768	1557.13	2936	25.4935
CPERKG00000004906.1	684	474.127	985.303	28.0978
CPERKG00000004907.1	1472	1261.13	21629.3	231.89
CPERKG00000004908.1	2510	2299.13	1777	10.4501
CPERKG00000004909.1	1676	1465.13	13334	123.05
CPERKG00000004910.1	3216	3005.13	4568	20.5523
CPERKG00000004911.1	2087	1876.13	884	6.37071
CPERKG00000004912.1	2273	2062.13	1389	9.10719
CPERKG00000004913.1	3428	3217.13	2753	11.5701
CPERKG00000004914.1	660	450.452	2	0.0600315
CPERKG00000004915.1	3399	3188.13	692	2.93473
CPERKG00000004916.1	2073	1862.13	509	3.69578
CPERKG00000004917.1	1129	918.125	773	11.3835
CPERKG00000004918.1	1342	1131.13	4084	48.8172
CPERKG00000004919.1	750	539.471	2	0.0501255
CPERKG00000004920.1	1050	839.125	61	0.98288
CPERKG00000004921.1	1529	1318.13	1083	11.1089
CPERKG00000004922.1	1818	1607.13	25077	210.971
CPERKG00000004923.1	648	438.629	429	13.2238
CPERKG00000004924.1	1873	1662.13	384	3.12367
CPERKG00000004925.1	879	668.125	2567	51.9476
CPERKG00000004926.1	1010	799.125	3532.7	59.7708
CPERKG00000004927.1	669	459.315	36	1.05972
CPERKG00000004928.1	249	89.3315	7	1.05947
CPERKG00000004929.1	828	617.19	32	0.701017
CPERKG00000004930.1	1120	909.125	721	10.7228
CPERKG00000004931.1	2489	2278.13	2022	12.0005
CPERKG00000004932.1	1216	1005.13	972	13.0751
CPERKG00000004933.1	2546	2335.13	25544.9	147.908
CPERKG00000004934.1	1840	1629.13	151.059	1.25369
CPERKG00000004935.1	2511	2300.13	1071	6.29558
CPERKG00000004936.1	3744	3533.13	7328	28.043
CPERKG00000004937.1	2160	1949.13	1101.21	7.63881
CPERKG00000004938.1	1321	1110.13	650.814	7.92652
CPERKG00000004939.1	1002	791.125	607	10.3739
CPERKG00000004940.1	1397	1186.13	1160	13.2228
CPERKG00000004941.1	2571	2360.13	721	4.13045
CPERKG00000004942.1	806	595.19	2978	67.6498
CPERKG00000004943.1	1266	1055.13	1851	23.7192
CPERKG00000004944.1	5306	5095.13	1254	3.32767
CPERKG00000004945.1	880	669.125	162	3.27344
CPERKG00000004946.1	1204	993.125	5952	81.0319
CPERKG00000004947.1	1178	967.125	9657	135.007
CPERKG00000004948.1	2800	2589.13	2627	13.7184
CPERKG00000004949.1	868	657.125	3935	80.9644
CPERKG00000004950.1	2856	2645.13	4194	21.4378
CPERKG00000004951.1	1332	1121.13	0	0
CPERKG00000004952.1	1226	1015.13	25221	335.923
CPERKG00000004953.1	736	525.577	3760	96.7273
CPERKG00000004954.1	1874	1663.13	1578	12.8286
CPERKG00000004955.1	1641	1430.13	3221.64	30.4579
CPERKG00000004956.1	4591	4380.13	272.36	0.840726
CPERKG00000004957.1	3670	3459.13	1478	5.77704
CPERKG00000004958.1	1236	1025.13	4991	65.8276
CPERKG00000004959.1	887	676.125	159	3.17956
CPERKG00000004960.1	1747	1536.13	10470	92.1547
CPERKG00000004961.1	657	447.452	2861	86.4508
CPERKG00000004962.1	1965	1754.13	7245	55.8438
CPERKG00000004963.1	534	328.208	748.556	30.837
CPERKG00000004964.1	612	403.51	68.9347	2.30983
CPERKG00000004965.1	495	292.14	48.155	2.22868
CPERKG00000004966.1	1571	1360.13	2109	20.965
CPERKG00000004967.1	1475	1264.13	3086	33.0068
CPERKG00000004967.2	1465	1254.13	0	0
CPERKG00000004968.1	2169	1958.13	443	3.05887
CPERKG00000004969.1	2962	2751.13	68	0.334192
CPERKG00000004970.1	3344	3133.13	2455	10.5943
CPERKG00000004971.1	1025	814.125	413	6.85893
CPERKG00000004972.1	4034	3823.13	1185.69	4.19325
CPERKG00000004973.1	5037	4826.13	6753.31	18.9198
CPERKG00000004974.1	5272	5061.13	3232.62	8.63585
CPERKG00000004975.1	1098	887.125	4114.38	62.7071
CPERKG00000004976.1	1218	1007.13	0	0
CPERKG00000004977.1	1828	1617.13	7361	61.5447
CPERKG00000004978.1	1763	1552.13	1293	11.2634
CPERKG00000004979.1	3058	2847.13	14989	71.1809
CPERKG00000004980.1	3640	3429.13	1537	6.06021
CPERKG00000004981.1	1484	1273.13	5146	54.6507
CPERKG00000004982.1	945	734.125	3882	71.4962
CPERKG00000004983.1	594	386.142	2314	81.0241
CPERKG00000004984.1	1536	1325.13	5439	55.4957
CPERKG00000004985.1	891	680.125	3135	62.3227
CPERKG00000004986.1	3172	2961.13	14673	66.9977
CPERKG00000004987.1	1548	1337.13	0	0
CPERKG00000004988.1	1970	1759.13	15409	118.434
CPERKG00000004989.1	2859	2648.13	2907.5	14.8449
CPERKG00000004989.2	2849	2638.13	88.4295	0.453209
CPERKG00000004990.1	696	486.031	224.072	6.23335
CPERKG00000004991.1	1633	1422.13	14479.9	137.666
CPERKG00000004992.1	4280	4069.13	779.092	2.58872
CPERKG00000004993.1	591	383.142	10866	383.449
CPERKG00000004994.1	897	686.125	1749	34.4654
CPERKG00000004995.1	1047	836.125	8814	142.528
CPERKG00000004996.1	1845	1634.13	43117	356.747
CPERKG00000004997.1	1589	1378.13	7471	73.2972
CPERKG00000004998.1	1276	1065.13	1367	17.3526
CPERKG00000004999.1	549	342.559	5480	216.293
CPERKG00000005000.1	1656	1445.13	1702	15.924
CPERKG00000005001.1	1737	1526.13	792	7.01669
CPERKG00000005002.1	1290	1079.13	4412	55.2791
CPERKG00000005003.1	891	680.125	3040	60.4341
CPERKG00000005004.1	711	500.833	1292	34.8793
CPERKG00000005005.1	674	464.269	1095	31.8891
CPERKG00000005006.1	1005	794.125	414.542	7.05792
CPERKG00000005006.2	511	306.713	135075	5954.45
CPERKG00000005007.1	1166	955.125	603	8.536
CPERKG00000005008.1	2489	2278.13	8167.3	48.4728
CPERKG00000005009.1	1308	1097.13	157.698	1.94343
CPERKG00000005010.1	741	530.525	4196	106.937
CPERKG00000005011.1	2319	2108.13	1449	9.29329
CPERKG00000005012.1	2918	2707.13	1815	9.06496
CPERKG00000005013.1	4875	4664.13	6649.33	19.2755
CPERKG00000005014.1	3174	2963.13	13554.7	61.8495
CPERKG00000005015.1	6598	6387.13	1723.44	3.64828
CPERKG00000005016.1	3711	3500.13	1297.56	5.01235
CPERKG00000005017.1	2359	2148.13	403.337	2.53867
CPERKG00000005018.1	4969	4758.13	742.663	2.11034
CPERKG00000005019.1	1905	1694.13	224	1.78772
CPERKG00000005020.1	1218	1007.13	1765	23.6951
CPERKG00000005021.1	1492	1281.13	739	7.7992
CPERKG00000005022.1	698	488.031	204	5.65171
CPERKG00000005023.1	3187	2976.13	9741	44.2537
CPERKG00000005024.1	2644	2433.13	2566	14.259
CPERKG00000005025.1	2376	2165.13	4276	26.7025
CPERKG00000005026.1	1367	1156.13	14791	172.978
CPERKG00000005027.1	1668	1457.13	2860.67	26.5441
CPERKG00000005028.1	3905	3694.13	1001	3.6637
CPERKG00000005029.1	1374	1163.13	0	0
CPERKG00000005030.1	2248	2037.13	1040	6.90261
CPERKG00000005031.1	507	302.992	187	8.34465
CPERKG00000005032.1	1590	1379.13	496	4.86268
CPERKG00000005033.1	2062	1851.13	1473	10.7588
CPERKG00000005034.1	3450	3239.13	1129	4.71263
CPERKG00000005035.1	366	177.501	1182	90.0356
CPERKG00000005036.1	1017	806.125	547	9.17449
CPERKG00000005037.1	1548	1337.13	1395.44	14.1103
CPERKG00000005038.1	3765	3554.13	717.56	2.72975
CPERKG00000005039.1	1729	1518.13	525	4.67573
CPERKG00000005040.1	2007	1796.13	1947	14.6564
CPERKG00000005041.1	492	289.586	863	40.2932
CPERKG00000005042.1	715	504.782	64308	1722.5
CPERKG00000005043.1	1592	1381.13	2476	24.239
CPERKG00000005044.1	453	253.603	304	16.2075
CPERKG00000005045.1	2404	2193.13	857	5.28342
CPERKG00000005046.1	1450	1239.13	3843	41.9327
CPERKG00000005047.1	1559	1348.13	5244.76	52.6008
CPERKG00000005047.2	1641	1430.13	17676.2	167.114
CPERKG00000005048.1	2003	1792.13	2855	21.5395
CPERKG00000005049.1	3015	2804.13	843	4.06469
CPERKG00000005050.1	798	587.19	3107	71.5418
CPERKG00000005051.1	2676	2465.13	1273.77	6.98632
CPERKG00000005052.1	1635	1424.13	1972	18.7222
CPERKG00000005053.1	1635	1424.13	1401	13.3011
CPERKG00000005054.1	1801	1590.13	574	4.88065
CPERKG00000005055.1	2643	2432.13	3003	16.6942
CPERKG00000005056.1	1628	1417.13	2646	25.2452
CPERKG00000005057.1	1980	1769.13	23171	177.086
CPERKG00000005058.1	1526	1315.13	2783.56	28.6174
CPERKG00000005059.1	1875	1664.13	922.207	7.49273
CPERKG00000005060.1	4342	4131.13	5263	17.2251
CPERKG00000005061.1	1553	1342.13	1366	13.7612
CPERKG00000005062.1	747	536.471	2065	52.044
CPERKG00000005063.1	3006	2795.13	2241	10.8402
CPERKG00000005064.1	771	560.305	1651	39.8401
CPERKG00000005065.1	1461	1250.13	4801	51.9249
CPERKG00000005066.1	2171	1960.13	4958	34.1995
CPERKG00000005067.1	5142	4931.13	297	0.814344
CPERKG00000005068.1	567	359.962	761	28.5842
CPERKG00000005069.1	1384	1173.13	599	6.90367
CPERKG00000005070.1	3649	3438.13	1831	7.20052
CPERKG00000005071.1	3099	2888.13	3223.56	15.091
CPERKG00000005072.1	1377	1166.13	3382.44	39.2177
CPERKG00000005073.1	1911	1700.13	746	5.93274
CPERKG00000005074.1	2061	1850.13	9962	72.8019
CPERKG00000005075.1	2006	1795.13	2165.86	16.313
CPERKG00000005076.1	2049	1838.13	1293	9.51088
CPERKG00000005077.1	1750	1539.13	642	5.63973
CPERKG00000005078.1	2478	2267.13	926	5.52246
CPERKG00000005079.1	2040	1829.13	4395	32.4872
CPERKG00000005080.1	6491	6280.13	1594.39	3.4326
CPERKG00000005081.1	5537	5326.13	24.6097	0.062473
CPERKG00000005082.1	1775	1564.13	42	0.363057
CPERKG00000005083.1	2494	2283.13	2307	13.662
CPERKG00000005084.1	2048	1837.13	6487	47.7422
CPERKG00000005085.1	1124	913.125	283	4.19038
CPERKG00000005086.1	1557	1346.13	8322	83.5872
CPERKG00000005087.1	2094	1883.13	660	4.73873
CPERKG00000005088.1	897	686.125	209	4.11851
CPERKG00000005089.1	1218	1007.13	575	7.71937
CPERKG00000005090.1	2360	2149.13	1263	7.94583
CPERKG00000005091.1	825	614.19	5554	122.265
CPERKG00000005092.1	2754	2543.13	1891	10.0536
CPERKG00000005093.1	4578	4367.13	46	0.142416
CPERKG00000005094.1	1971	1760.13	652	5.00843
CPERKG00000005095.1	1680	1469.13	769	7.07726
CPERKG00000005096.1	3399	3188.13	400	1.69638
CPERKG00000005097.1	3021	2810.13	1727	8.30929
CPERKG00000005098.1	954	743.125	165	3.00206
CPERKG00000005099.1	1350	1139.13	458	5.43615
CPERKG00000005100.1	7410	7199.13	2318	4.35343
CPERKG00000005101.1	390	198.02	254	17.3429
CPERKG00000005102.1	1461	1250.13	2414	26.1085
CPERKG00000005103.1	1506	1295.13	9564	99.8447
CPERKG00000005104.1	852	641.19	9	0.189781
CPERKG00000005105.1	572	364.743	3	0.111207
CPERKG00000005106.1	1176	965.125	2	0.0280184
CPERKG00000005107.1	1181	970.125	6984	97.3361
CPERKG00000005108.1	4167	3956.13	1309	4.4737
CPERKG00000005109.1	1053	842.125	9	0.144498
CPERKG00000005110.1	2285	2074.13	2044	13.3243
CPERKG00000005111.1	1163	952.125	133142	1890.68
CPERKG00000005112.1	2730	2519.13	366.819	1.96879
CPERKG00000005113.1	414	218.49	243	15.0374
CPERKG00000005114.1	3778	3567.13	2934	11.1209
CPERKG00000005115.1	1727	1516.13	19344.3	172.511
CPERKG00000005116.1	1476	1265.13	652.671	6.97523
CPERKG00000005117.1	1542	1331.13	10	0.101573
CPERKG00000005118.1	686	476.127	8	0.227177
CPERKG00000005119.1	2189	1978.13	54494	372.471
CPERKG00000005120.1	3133	2922.13	824	3.81264
CPERKG00000005121.1	1093	882.125	14457	221.588
CPERKG00000005122.1	1971	1760.13	10205	78.3911
CPERKG00000005123.1	252	91.4653	29477	4357.37
CPERKG00000005124.1	2395	2184.13	1217	7.53374
CPERKG00000005125.1	2986	2775.13	27283	132.925
CPERKG00000005126.1	1156	945.125	5006	71.6142
CPERKG00000005127.1	1124	913.125	3541	52.4316
CPERKG00000005128.1	2584	2373.13	16226	92.446
CPERKG00000005129.1	1185	974.125	3770	52.3268
CPERKG00000005130.1	772	561.305	5068	122.077
CPERKG00000005131.1	3063	2852.13	422	2.00051
CPERKG00000005132.1	981	770.125	12	0.210677
CPERKG00000005133.1	1590	1379.13	40	0.392151
CPERKG00000005134.1	836	625.19	4360	94.2914
CPERKG00000005135.1	1569	1358.13	4449	44.2915
CPERKG00000005136.1	3297	3086.13	605	2.65057
CPERKG00000005137.1	924	713.125	192	3.64026
CPERKG00000005138.1	595	387.025	6881	240.386
CPERKG00000005139.1	420	223.611	88	5.32093
CPERKG00000005140.1	1347	1136.13	1103	13.1264
CPERKG00000005141.1	1340	1129.13	6188	74.0978
CPERKG00000005142.1	1959	1748.13	480	3.7125
CPERKG00000005143.1	5933	5722.13	1314	3.10481
CPERKG00000005144.1	2199	1988.13	26554	180.586
CPERKG00000005145.1	1150	939.125	4517	65.0315
CPERKG00000005146.1	1589	1378.13	896	8.79056
CPERKG00000005147.1	1659	1448.13	3	0.02801
CPERKG00000005148.1	3319	3108.13	3245.8	14.1195
CPERKG00000005149.1	1242	1031.13	3635.2	47.6666
CPERKG00000005150.1	4388	4177.13	1267	4.10106
CPERKG00000005151.1	425	228.068	0	0
CPERKG00000005152.1	2070	1859.13	99.3348	0.722421
CPERKG00000005153.1	5000	4789.13	1104	3.11681
CPERKG00000005154.1	7161	6950.13	158	0.30737
CPERKG00000005155.1	1149	938.125	2471	35.6131
CPERKG00000005156.1	1406	1195.13	2544	28.7807
CPERKG00000005157.1	5611	5400.13	612	1.5323
CPERKG00000005158.1	3946	3735.13	192	0.695014
CPERKG00000005159.1	1859	1648.13	80	0.656292
CPERKG00000005160.1	570	362.816	1753	65.327
CPERKG00000005161.1	3667	3456.13	4846.63	18.9604
CPERKG00000005162.1	1005	794.125	219.375	3.73504
CPERKG00000005163.1	2194	1983.13	6393.96	43.593
CPERKG00000005164.1	675	465.269	0.0433632	0.00126013
CPERKG00000005165.1	3062	2851.13	2806	13.3067
CPERKG00000005166.1	3327	3116.13	2905.16	12.6053
CPERKG00000005167.1	1008	797.125	650.841	11.0394
CPERKG00000005168.1	2312	2101.13	3950	25.4181
CPERKG00000005169.1	768	557.416	7217	175.055
CPERKG00000005170.1	2209	1998.13	4285	28.9952
CPERKG00000005171.1	1095	884.125	640	9.78731
CPERKG00000005172.1	4607	4396.13	6787.99	20.877
CPERKG00000005173.1	1023	812.125	4766.01	79.3468
CPERKG00000005174.1	2286	2075.13	32284	210.349
CPERKG00000005175.1	234	79.4551	1952	332.166
CPERKG00000005176.1	571	363.78	101713	3780.38
CPERKG00000005177.1	1680	1469.13	3456	31.8062
CPERKG00000005178.1	579	371.483	714	25.987
CPERKG00000005179.1	306	130.356	402	41.6959
CPERKG00000005180.1	4310	4099.13	2660	8.7738
CPERKG00000005181.1	2321	2110.13	7348	47.0824
CPERKG00000005182.1	1254	1043.13	4868	63.0974
CPERKG00000005183.1	966	755.125	657	11.7637
CPERKG00000005184.1	921	710.125	3447	65.6302
CPERKG00000005185.1	979	768.125	3771	66.3776
CPERKG00000005186.1	1660	1449.13	2647	24.6971
CPERKG00000005187.1	3979	3768.13	4823.19	17.3064
CPERKG00000005188.1	1794	1583.13	7.81178	0.0667164
CPERKG00000005189.1	1506	1295.13	726	7.57918
CPERKG00000005190.1	3554	3343.13	1226	4.95833
CPERKG00000005191.1	2095	1884.13	47993	344.402
CPERKG00000005192.1	285	114.897	18894	2223.38
CPERKG00000005193.1	1830	1619.13	107	0.893513
CPERKG00000005194.1	1852	1641.13	1124	9.26023
CPERKG00000005195.1	2720	2509.13	3131.91	16.8766
CPERKG00000005196.1	2382	2171.13	324	2.0177
CPERKG00000005197.1	1113	902.125	656	9.83183
CPERKG00000005198.1	745	534.471	1471	37.2122
CPERKG00000005199.1	1695	1484.13	1440	13.1187
CPERKG00000005200.1	782	571.305	143121	3387.14
CPERKG00000005201.1	288	116.94	8820	1019.77
CPERKG00000005202.1	528	322.438	2251	94.3901
CPERKG00000005203.1	1733	1522.13	43290	384.534
CPERKG00000005204.1	1689	1478.13	3240	29.6368
CPERKG00000005205.1	3359	3148.13	1090	4.68136
CPERKG00000005206.1	2736	2525.13	3144	16.8344
CPERKG00000005207.1	3630	3419.13	2248	8.88953
CPERKG00000005208.1	3717	3506.13	364	1.40369
CPERKG00000005209.1	1737	1526.13	9818	86.9822
CPERKG00000005210.1	1622	1411.13	1252	11.996
CPERKG00000005211.1	1900	1689.13	325.815	2.608
CPERKG00000005211.2	1912	1701.13	1243.73	9.88526
CPERKG00000005212.1	3509	3298.13	2494.43	10.2259
CPERKG00000005213.1	1515	1304.13	1044.57	10.8297
CPERKG00000005214.1	1736	1525.13	2171	19.2465
CPERKG00000005215.1	3186	2975.13	4633	21.055
CPERKG00000005216.1	1482	1271.13	0	0
CPERKG00000005217.1	486	284.232	1132	53.8482
CPERKG00000005218.1	3234	3023.13	2565	11.4717
CPERKG00000005219.1	384	192.857	12805	897.724
CPERKG00000005220.1	1385	1174.13	1857	21.3843
CPERKG00000005221.1	1478	1267.13	8460	90.271
CPERKG00000005222.1	1804	1593.13	407	3.45416
CPERKG00000005223.1	7957	7746.13	3678.15	6.42011
CPERKG00000005223.2	7955	7744.13	893.847	1.56059
CPERKG00000005224.1	2145	1934.13	0	0
CPERKG00000005225.1	1025	814.125	2320	38.5296
CPERKG00000005226.1	1693	1482.13	114	1.03996
CPERKG00000005227.1	1170	959.125	405.514	5.71647
CPERKG00000005228.1	2302	2091.13	3656.49	23.6418
CPERKG00000005229.1	3507	3296.13	1482.3	6.08035
CPERKG00000005230.1	3408	3197.13	107.705	0.455483
CPERKG00000005231.1	1362	1151.13	974	11.4402
CPERKG00000005232.1	975	764.125	2295	40.6084
CPERKG00000005233.1	4412	4201.13	680	2.18847
CPERKG00000005234.1	1638	1427.13	0	0
CPERKG00000005235.1	3483	3272.13	1178	4.86758
CPERKG00000005236.1	2559	2348.13	7844	45.1662
CPERKG00000005237.1	1677	1466.13	761	7.01796
CPERKG00000005238.1	3427	3216.13	4573	19.225
CPERKG00000005239.1	640	430.716	5467	171.615
CPERKG00000005240.1	3393	3182.13	592	2.51537
CPERKG00000005241.1	1584	1373.13	6505	64.0523
CPERKG00000005242.1	288	116.94	0	0
CPERKG00000005243.1	1720	1509.13	3253	29.1445
CPERKG00000005244.1	2150	1939.13	1255.83	8.75631
CPERKG00000005245.1	2601	2390.13	1860	10.5218
CPERKG00000005246.1	2351	2140.13	1370	8.65523
CPERKG00000005247.1	2320	2109.13	1817	11.648
CPERKG00000005248.1	1209	998.125	5301	71.8076
CPERKG00000005249.1	1569	1358.13	17237	171.601
CPERKG00000005250.1	1953	1742.13	1167	9.05709
CPERKG00000005251.1	1214	1003.13	2772	37.3625
CPERKG00000005252.1	3492	3281.13	2151.24	8.86468
CPERKG00000005253.1	1134	923.125	1396.76	20.4578
CPERKG00000005254.1	836	625.19	776	16.7821
CPERKG00000005255.1	630	421.015	743	23.861
CPERKG00000005256.1	1991	1780.13	3532	26.8267
CPERKG00000005257.1	2302	2091.13	1745.12	11.2834
CPERKG00000005258.1	642	432.716	870.884	27.2117
CPERKG00000005259.1	546	339.87	13078	520.267
CPERKG00000005260.1	2684	2473.13	62	0.338956
CPERKG00000005261.1	1362	1151.13	658	7.7286
CPERKG00000005262.1	1257	1046.13	7616	98.433
CPERKG00000005263.1	1627	1416.13	8	0.0763811
CPERKG00000005264.1	2749	2538.13	4424	23.5667
CPERKG00000005265.1	2663	2452.13	1867	10.2944
CPERKG00000005266.1	1420	1209.13	3387	37.874
CPERKG00000005267.1	910	699.125	3197.87	61.8448
CPERKG00000005268.1	2450	2239.13	999.131	6.03311
CPERKG00000005269.1	1426	1215.13	38201	425.061
CPERKG00000005270.1	1620	1409.13	13710	131.548
CPERKG00000005271.1	1089	878.125	1689	26.0058
CPERKG00000005272.1	1805	1594.13	111	0.941452
CPERKG00000005273.1	1652	1441.13	2730	25.6129
CPERKG00000005274.1	2127	1916.13	39	0.275193
CPERKG00000005275.1	2600	2389.13	852	4.82168
CPERKG00000005276.1	1893	1682.13	2315	18.6076
CPERKG00000005277.1	2239	2028.13	634	4.22661
CPERKG00000005278.1	1080	869.125	51	0.793387
CPERKG00000005279.1	867	656.125	2298	47.3544
CPERKG00000005280.1	1187	976.125	12181	168.723
CPERKG00000005281.1	1827	1616.13	6489.07	54.2882
CPERKG00000005282.1	552	345.455	1638.93	64.1453
CPERKG00000005283.1	1894	1683.13	3609	28.9913
CPERKG00000005284.1	2072	1861.13	174	1.26407
CPERKG00000005285.1	2021	1810.13	5252	39.2296
CPERKG00000005286.1	1676	1465.13	499	4.60493
CPERKG00000005287.1	702	491.982	4	0.109928
CPERKG00000005288.1	1780	1569.13	18123	156.16
CPERKG00000005289.1	2500	2289.13	12467	73.6359
CPERKG00000005290.1	2241	2030.13	22	0.14652
CPERKG00000005291.1	1645	1434.13	451	4.25194
CPERKG00000005292.1	2883	2672.13	26567	134.426
CPERKG00000005293.1	816	605.19	76	1.69793
CPERKG00000005294.1	3534	3323.13	5888	23.9562
CPERKG00000005295.1	802	591.19	198	4.5283
CPERKG00000005296.1	17070	16859.1	4231	3.39317
CPERKG00000005297.1	3280	3069.13	1388	6.11466
CPERKG00000005298.1	2264	2053.13	4319	28.4423
CPERKG00000005299.1	768	557.416	0	0
CPERKG00000005300.1	2034	1823.13	2203.85	16.3442
